"User.ID";"nb.Ratings";"mean";"sd";"max";"min";"med"
123784;2;10;0;10;10;10
123790;7;8.71;1.25;10;7;8
123801;3;8;1;9;7;8
123825;17;7.71;1.16;9;5;8
123867;15;8.53;1.19;10;6;8
123883;57;5;0;5;5;5
123961;1;9;NA;9;9;9
123981;38;8.26;1.03;10;6;8
123988;7;6.14;2.34;9;3;7
124010;1;10;NA;10;10;10
124048;4;6.75;1.26;8;5;7
124066;4;6.5;1.91;8;4;7
124078;8;9.5;0.76;10;8;10
124079;3;6;1;7;5;6
124089;1;10;NA;10;10;10
124096;1;10;NA;10;10;10
124175;5;6.8;1.64;8;4;7
124207;5;8.2;0.45;9;8;8
124233;1;6;NA;6;6;6
124259;5;4.2;1.64;6;2;5
124298;12;8.42;1.38;10;6;8
124310;5;7.6;0.89;9;7;7
124322;2;9;1.41;10;8;9
124363;8;8.62;1.06;10;7;8.5
124474;6;7.5;1.22;8;5;8
124487;25;8.12;2.03;10;5;9
124488;3;8.67;1.15;10;8;8
124489;1;8;NA;8;8;8
124574;1;5;NA;5;5;5
124597;9;6;1;8;5;6
124617;2;7;2.83;9;5;7
124648;2;6.5;0.71;7;6;6.5
124717;2;10;0;10;10;10
124720;3;9;0;9;9;9
124732;3;8;2.65;10;5;9
124747;6;9;1.26;10;7;9.5
124769;3;7.33;2.08;9;5;8
124776;1;5;NA;5;5;5
124789;1;7;NA;7;7;7
124852;3;6;1;7;5;6
124874;21;8.71;1.52;10;5;9
124876;24;7.96;2.27;10;3;8.5
124888;2;6.5;0.71;7;6;6.5
124915;7;6.86;1.35;9;5;7
124942;8;7;1.93;10;5;7
124946;2;7.5;0.71;8;7;7.5
124983;10;7.5;0.97;9;6;8
124989;9;10;0;10;10;10
125027;2;6.5;2.12;8;5;6.5
125031;15;7.53;0.83;9;6;7
125039;12;8;1.91;10;4;8
125060;8;8.12;1.55;10;5;8.5
125063;4;7;2.45;10;5;6.5
125133;4;5.5;1;7;5;5
125156;1;7;NA;7;7;7
125171;4;7.5;0.58;8;7;7.5
125203;8;7.62;1.69;9;5;8.5
125216;6;8.17;0.98;9;7;8.5
125217;2;7.5;0.71;8;7;7.5
125256;2;8.5;0.71;9;8;8.5
125287;4;8.75;0.96;10;8;8.5
125303;3;8.33;2.08;10;6;9
125334;1;10;NA;10;10;10
125396;3;7;0;7;7;7
125411;10;7.8;2.66;10;2;8.5
125440;1;7;NA;7;7;7
125514;4;8.25;0.96;9;7;8.5
125519;32;8.91;1.03;10;7;9
125538;6;6.33;1.63;9;5;6
125692;12;8.08;1.51;10;5;9
125701;3;9;1;10;8;9
125734;1;8;NA;8;8;8
125736;7;9.57;0.79;10;8;10
125774;22;9.18;0.96;10;7;9.5
125779;3;6;1;7;5;6
125798;1;10;NA;10;10;10
125808;4;8;1.41;10;7;7.5
125826;1;7;NA;7;7;7
125878;4;9;1.41;10;7;9.5
125892;5;9;1;10;8;9
125917;4;6.25;1.26;8;5;6
125918;1;7;NA;7;7;7
125928;11;6.55;1.81;9;4;7
126026;2;8;1.41;9;7;8
126053;5;9.4;1.34;10;7;10
126072;3;5;1;6;4;5
126149;3;9;1.73;10;7;10
126170;1;7;NA;7;7;7
126196;26;7.62;1.3;10;5;8
126232;3;9.33;0.58;10;9;9
126240;7;8.71;1.8;10;5;9
126296;21;8;1;10;6;8
126298;1;10;NA;10;10;10
126331;2;6.5;2.12;8;5;6.5
126360;2;7;2.83;9;5;7
126388;20;8.8;0.89;10;7;9
126395;10;8.4;1.35;10;6;9
126404;2;8.5;0.71;9;8;8.5
126487;2;5.5;0.71;6;5;5.5
126492;58;8.43;1.49;10;5;8
126531;1;10;NA;10;10;10
126585;4;8.25;0.96;9;7;8.5
126604;17;7;1.84;10;4;7
126653;2;7.5;3.54;10;5;7.5
126671;3;6.33;2.52;9;4;6
126693;17;7.41;2.5;10;1;8
126695;1;7;NA;7;7;7
126697;5;9.2;1.1;10;8;10
126726;5;7.2;1.48;9;5;7
126736;26;5.5;1.33;10;4;5
126783;2;9.5;0.71;10;9;9.5
126803;1;7;NA;7;7;7
126810;3;8.67;0.58;9;8;9
126812;3;3.67;3.79;8;1;2
126814;11;6.64;2.25;10;2;7
126824;2;10;0;10;10;10
126827;3;8.33;0.58;9;8;8
126849;2;9;1.41;10;8;9
126860;4;7.75;2.22;10;5;8
126883;1;8;NA;8;8;8
126903;11;7;1.18;9;5;7
126907;1;9;NA;9;9;9
126985;3;9;1;10;8;9
127014;1;8;NA;8;8;8
127024;2;8;0;8;8;8
127049;10;7.9;1.37;10;5;8
127063;1;5;NA;5;5;5
127089;2;4;1.41;5;3;4
127122;4;5;0;5;5;5
127129;11;7.36;1.29;9;5;8
127131;6;8.33;1.21;9;6;9
127147;2;8.5;0.71;9;8;8.5
127168;5;7;1.58;9;5;7
127171;2;7;2.83;9;5;7
127190;5;9.2;0.84;10;8;9
127200;12;7.58;1.44;9;4;8
127203;2;5.5;2.12;7;4;5.5
127233;19;7.37;1.67;10;4;8
127245;2;5;0;5;5;5
127250;1;8;NA;8;8;8
127359;25;7.6;1.08;9;6;8
127384;1;7;NA;7;7;7
127389;2;7;0;7;7;7
127404;2;6.5;2.12;8;5;6.5
127417;2;8;0;8;8;8
127431;1;9;NA;9;9;9
127432;6;9.17;0.75;10;8;9
127438;1;9;NA;9;9;9
127481;4;6.5;1.29;8;5;6.5
127490;2;7;2.83;9;5;7
127505;2;8.5;0.71;9;8;8.5
127519;1;8;NA;8;8;8
127564;4;6;3.56;9;1;7
127621;3;6.67;2.31;8;4;8
127648;5;7.8;0.45;8;7;8
127782;5;5.2;0.84;6;4;5
127813;2;7.5;2.12;9;6;7.5
127826;23;7.78;1.04;10;6;8
127827;2;7;1.41;8;6;7
127866;2;2.5;0.71;3;2;2.5
127893;6;6.33;1.03;8;5;6
127914;4;8.75;0.96;10;8;8.5
127930;2;7;1.41;8;6;7
127970;1;10;NA;10;10;10
128014;6;7.5;0.55;8;7;7.5
128033;5;6.8;1.79;9;5;7
128040;3;9;1.73;10;7;10
128045;7;8.29;0.76;9;7;8
128060;7;9;1.91;10;5;10
128077;1;10;NA;10;10;10
128085;24;7.29;1.71;10;3;7.5
128119;18;8.56;1.1;10;7;8
128122;7;9.57;0.79;10;8;10
128208;9;8.78;0.67;10;8;9
128214;2;8.5;0.71;9;8;8.5
128257;2;7;1.41;8;6;7
128276;5;6.6;1.52;8;5;7
128286;3;9.67;0.58;10;9;10
128325;9;8.56;0.73;9;7;9
128331;3;6.67;0.58;7;6;7
128332;3;3.33;4.04;8;1;1
128362;1;8;NA;8;8;8
128406;5;5.8;1.64;8;4;5
128434;4;8.25;2.06;10;6;8.5
128464;1;8;NA;8;8;8
128506;1;10;NA;10;10;10
128543;1;6;NA;6;6;6
128588;2;8;2.83;10;6;8
128622;3;8.33;1.53;10;7;8
128653;2;7.5;2.12;9;6;7.5
128669;3;6.67;1.15;8;6;6
128696;16;8.38;1.09;10;6;8
128710;1;8;NA;8;8;8
128732;11;8.18;1.4;10;6;8
128790;1;8;NA;8;8;8
128821;1;8;NA;8;8;8
128835;29;8.66;1.01;10;5;9
128841;2;8;1.41;9;7;8
128915;4;9;1.41;10;7;9.5
128942;2;8;2.83;10;6;8
128962;2;8;1.41;9;7;8
128974;2;6.5;0.71;7;6;6.5
129008;9;7.89;1.36;10;5;8
129074;10;8.3;1.34;10;6;8.5
129084;18;8.22;0.88;10;6;8
129114;1;5;NA;5;5;5
129238;3;6.33;1.53;8;5;6
129289;1;9;NA;9;9;9
129338;11;8.36;1.43;10;5;9
129345;1;9;NA;9;9;9
129358;3;9.67;0.58;10;9;10
129368;4;8;0.82;9;7;8
129373;4;10;0;10;10;10
129389;3;6.67;0.58;7;6;7
129393;5;9.8;0.45;10;9;10
129399;4;7.75;2.06;10;5;8
129444;1;8;NA;8;8;8
129465;4;7.5;1.29;9;6;7.5
129474;5;8.8;1.3;10;7;9
129489;13;9.85;0.55;10;8;10
129494;1;7;NA;7;7;7
129503;6;8;1.1;10;7;8
129505;3;8;1;9;7;8
129563;1;10;NA;10;10;10
129611;1;10;NA;10;10;10
129665;1;6;NA;6;6;6
129690;4;9.5;1;10;8;10
129716;28;9.29;1.05;10;6;10
129718;2;7;0;7;7;7
129725;3;8;1;9;7;8
129851;5;7.8;2.49;10;4;8
129883;7;7;1.41;9;5;7
129988;1;5;NA;5;5;5
130063;3;4.33;3.06;7;1;5
130132;3;8.33;0.58;9;8;8
130157;2;5;0;5;5;5
130166;4;7.75;0.5;8;7;8
130168;3;5.67;2.52;8;3;6
130215;1;9;NA;9;9;9
130347;1;7;NA;7;7;7
130396;1;8;NA;8;8;8
130430;1;8;NA;8;8;8
130438;4;8.25;0.5;9;8;8
130474;15;9.33;1.11;10;6;10
130482;4;8;1.41;10;7;7.5
130485;1;6;NA;6;6;6
130493;1;8;NA;8;8;8
130502;4;7.5;0.58;8;7;7.5
130543;1;10;NA;10;10;10
130554;9;7.44;1.42;9;5;7
130570;5;6.4;1.34;7;4;7
130571;38;7.63;1.22;9;5;8
130581;6;9.5;0.55;10;9;9.5
130624;1;8;NA;8;8;8
130636;3;9.33;1.15;10;8;10
130658;9;5;2.4;8;2;5
130705;8;8;1.31;10;6;8
130710;1;10;NA;10;10;10
130784;6;6.5;1.64;8;4;7
130792;3;7.67;0.58;8;7;8
130837;6;7.67;2.34;10;5;8
130847;5;9;1.73;10;6;10
130866;2;5.5;0.71;6;5;5.5
130915;2;8;1.41;9;7;8
130923;1;7;NA;7;7;7
130939;3;9;1.73;10;7;10
130950;8;7.38;2.33;10;3;8
130961;2;8.5;2.12;10;7;8.5
130978;4;9.75;0.5;10;9;10
131006;2;5;0;5;5;5
131021;3;6.33;1.53;8;5;6
131027;7;7.29;0.76;8;6;7
131032;1;7;NA;7;7;7
131039;1;8;NA;8;8;8
131046;12;8.08;1.16;10;6;8
131099;2;8.5;0.71;9;8;8.5
131108;3;10;0;10;10;10
131126;7;8.71;0.95;10;8;8
131154;9;8.78;1.2;10;7;8
131182;7;10;0;10;10;10
131202;5;7.8;1.3;9;6;8
131238;2;10;0;10;10;10
131311;1;9;NA;9;9;9
131317;3;8.67;1.15;10;8;8
131363;2;9;0;9;9;9
131402;7;8;1.63;10;5;8
131437;3;6.33;0.58;7;6;6
131476;1;7;NA;7;7;7
131510;4;8.25;2.36;10;5;9
131548;2;8.5;0.71;9;8;8.5
131564;2;7;0;7;7;7
131594;6;8;2.37;10;5;9
131597;3;6;1;7;5;6
131617;2;7.5;0.71;8;7;7.5
131622;7;8.43;1.27;10;7;8
131655;2;5;0;5;5;5
131657;2;6.5;2.12;8;5;6.5
131686;7;6.14;3.08;10;1;5
131689;1;10;NA;10;10;10
131837;4;9.25;0.96;10;8;9.5
131855;6;7;1.1;8;5;7
131883;2;6.5;2.12;8;5;6.5
131974;4;9.5;0.58;10;9;9.5
132007;1;10;NA;10;10;10
132031;2;7;0;7;7;7
132083;10;8.9;1.66;10;5;10
132152;2;6;1.41;7;5;6
132171;7;7.86;1.86;10;6;8
132173;5;7.8;0.84;9;7;8
132188;3;8.67;1.15;10;8;8
132199;10;6.6;2.41;10;2;7
132203;2;8;0;8;8;8
132275;2;7;1.41;8;6;7
132282;10;8.3;1.49;10;6;8.5
132290;4;7.5;2.08;10;5;7.5
132374;1;5;NA;5;5;5
132375;24;8.79;2.02;10;5;10
132382;2;8.5;2.12;10;7;8.5
132392;8;8;1.2;9;6;8.5
132425;1;9;NA;9;9;9
132522;1;10;NA;10;10;10
132572;4;7.25;1.71;9;5;7.5
132582;1;9;NA;9;9;9
132616;1;10;NA;10;10;10
132624;2;5;0;5;5;5
132663;2;8.5;0.71;9;8;8.5
132684;2;8.5;0.71;9;8;8.5
132687;2;8.5;0.71;9;8;8.5
132716;3;7.33;0.58;8;7;7
132786;5;6;2.35;8;3;7
132836;4;9.5;0.58;10;9;9.5
132846;1;10;NA;10;10;10
132851;4;7.75;2.06;10;5;8
132901;3;7.67;0.58;8;7;8
132909;2;7;0;7;7;7
132930;19;8.11;1.15;10;6;8
132981;4;6.25;2.06;9;4;6
133034;1;7;NA;7;7;7
133037;1;9;NA;9;9;9
133041;6;9.33;1.03;10;8;10
133123;1;3;NA;3;3;3
133166;1;10;NA;10;10;10
133225;2;9.5;0.71;10;9;9.5
133246;2;7;1.41;8;6;7
133258;5;7.6;0.55;8;7;8
133272;1;5;NA;5;5;5
133284;7;6.86;1.68;9;4;7
133296;15;8.6;1.5;10;6;9
133416;14;7.71;1.14;9;5;8
133418;2;7.5;0.71;8;7;7.5
133424;1;9;NA;9;9;9
133557;4;8.5;1;9;7;9
133569;1;7;NA;7;7;7
133571;11;7.64;0.67;8;6;8
133654;1;8;NA;8;8;8
133682;4;5;0.82;6;4;5
133689;22;8.14;1.88;10;3;8
133706;17;7.59;0.87;10;6;8
133738;6;8.17;0.41;9;8;8
133744;3;6.67;1.15;8;6;6
133747;27;6.78;1.48;9;3;7
133786;1;8;NA;8;8;8
133790;2;4.5;0.71;5;4;4.5
133905;4;8;1.41;10;7;7.5
133935;7;7.14;1.21;8;5;8
133957;4;9;0.82;10;8;9
133958;1;8;NA;8;8;8
134005;4;9;0.82;10;8;9
134029;4;9.25;0.96;10;8;9.5
134031;1;6;NA;6;6;6
134118;2;7.5;0.71;8;7;7.5
134120;3;8.33;1.53;10;7;8
134137;2;10;0;10;10;10
134225;4;8;2.45;10;5;8.5
134247;3;8;0;8;8;8
134264;5;8.4;1.52;10;7;8
134278;3;10;0;10;10;10
134294;1;10;NA;10;10;10
134302;2;9;1.41;10;8;9
134311;10;9.6;0.52;10;9;10
134347;3;9.33;0.58;10;9;9
134403;7;9.29;0.76;10;8;9
134434;22;6.95;1;9;5;7
134467;1;4;NA;4;4;4
134478;1;9;NA;9;9;9
134483;5;7;0.71;8;6;7
134508;3;9;0;9;9;9
134529;2;9;1.41;10;8;9
134556;3;8;0;8;8;8
134596;1;8;NA;8;8;8
134621;1;8;NA;8;8;8
134630;2;8.5;0.71;9;8;8.5
134684;7;7.86;1.07;9;6;8
134694;2;6.5;2.12;8;5;6.5
134705;2;9.5;0.71;10;9;9.5
134732;1;8;NA;8;8;8
134761;8;8.25;1.75;10;5;8
134776;1;8;NA;8;8;8
134784;3;8.33;0.58;9;8;8
134797;19;8.37;1.83;10;4;9
134835;1;8;NA;8;8;8
134837;6;8;1.79;10;5;8.5
134863;4;8;0.82;9;7;8
134884;2;9;1.41;10;8;9
134886;1;8;NA;8;8;8
134900;5;6.8;1.79;9;5;7
134948;2;7;2.83;9;5;7
134986;2;8.5;2.12;10;7;8.5
134999;2;9;0;9;9;9
135043;6;9.83;0.41;10;9;10
135045;26;8.62;1.2;10;4;9
135064;2;9;1.41;10;8;9
135141;1;7;NA;7;7;7
135149;80;7.47;1.36;10;3;7
135170;1;9;NA;9;9;9
135228;3;8;1;9;7;8
135265;13;7.38;1.89;10;4;8
135296;1;9;NA;9;9;9
135317;1;7;NA;7;7;7
135329;3;8;1;9;7;8
135351;17;6.82;1.81;10;3;7
135359;1;10;NA;10;10;10
135360;12;7.75;2.56;10;1;9
135367;2;7.5;0.71;8;7;7.5
135376;14;9.5;1.16;10;6;10
135383;1;6;NA;6;6;6
135395;2;9;1.41;10;8;9
135398;2;8;1.41;9;7;8
135411;8;6.5;1.69;8;3;7
135458;11;7.36;2.94;10;2;8
135460;1;5;NA;5;5;5
135469;1;8;NA;8;8;8
135609;9;7.44;1.51;10;5;7
135653;2;10;0;10;10;10
135665;1;6;NA;6;6;6
135673;9;7.11;1.62;9;5;8
135681;3;8.33;1.53;10;7;8
135703;8;9.12;1.13;10;7;9.5
135736;4;9;0;9;9;9
135753;8;8.62;1.77;10;6;9.5
135768;1;7;NA;7;7;7
135776;3;3.33;3.21;7;1;2
135778;2;8.5;0.71;9;8;8.5
135785;1;7;NA;7;7;7
135799;7;8.43;2.07;10;4;9
135831;12;7.5;1.09;9;6;7
135833;1;10;NA;10;10;10
135869;1;9;NA;9;9;9
135873;4;7.25;0.5;8;7;7
135895;3;6.33;1.15;7;5;7
135911;1;9;NA;9;9;9
135957;2;7.5;3.54;10;5;7.5
135959;2;9;1.41;10;8;9
135965;2;9.5;0.71;10;9;9.5
135975;1;8;NA;8;8;8
135988;1;7;NA;7;7;7
135996;5;7.8;1.3;9;6;8
136010;26;8.42;1.36;10;4;9
136011;1;3;NA;3;3;3
136014;4;8.5;1;10;8;8
136022;2;7.5;0.71;8;7;7.5
136037;1;8;NA;8;8;8
136062;1;5;NA;5;5;5
136071;6;8.67;1.37;10;7;9
136104;5;8.2;0.84;9;7;8
136135;3;7.67;2.08;10;6;7
136136;3;5.67;2.52;8;3;6
136137;1;6;NA;6;6;6
136139;16;8.19;1.8;10;2;8
136193;8;7.88;1.55;10;5;8
136205;15;8.6;1.24;10;7;9
136234;3;6;1;7;5;6
136237;3;5.33;2.89;7;2;7
136240;5;7;2.45;10;4;8
136252;8;8.5;1.31;10;7;8
136255;7;6.86;1.07;9;6;7
136291;2;10;0;10;10;10
136313;1;6;NA;6;6;6
136326;12;8.17;0.94;10;7;8
136348;33;7.76;1.12;10;5;8
136371;1;10;NA;10;10;10
136382;29;7.03;1.57;10;3;8
136396;4;9.25;0.96;10;8;9.5
136419;3;6.67;3.51;10;3;7
136420;1;10;NA;10;10;10
136430;1;8;NA;8;8;8
136439;1;5;NA;5;5;5
136465;3;9;1;10;8;9
136491;23;8.87;1.22;10;5;9
136551;1;9;NA;9;9;9
136561;4;10;0;10;10;10
136616;1;7;NA;7;7;7
136667;3;8.33;1.53;10;7;8
136676;1;7;NA;7;7;7
136695;1;5;NA;5;5;5
136747;4;9.25;1.5;10;7;10
136791;3;9;1.73;10;7;10
136829;3;5.33;3.06;8;2;6
136916;7;7;1.15;9;6;7
136943;3;9;1;10;8;9
137077;2;5;0;5;5;5
137118;10;5.8;1.03;7;5;5
137134;3;7.67;0.58;8;7;8
137137;6;9.17;0.41;10;9;9
137143;2;5.5;3.54;8;3;5.5
137190;4;5.75;0.96;7;5;5.5
137211;7;7.57;0.53;8;7;8
137336;7;7.57;2.15;10;5;7
137397;3;9.33;0.58;10;9;9
137434;4;9.75;0.5;10;9;10
137437;3;6.67;0.58;7;6;7
137480;2;9;1.41;10;8;9
137497;2;8.5;0.71;9;8;8.5
137513;3;9;1;10;8;9
137524;2;7.5;2.12;9;6;7.5
137587;6;7;1.67;9;5;7.5
137588;8;8;2.14;10;5;8.5
137589;31;7.71;0.94;10;6;8
137601;1;6;NA;6;6;6
137620;5;5;3;10;2;4
137627;5;8.6;0.55;9;8;9
137663;1;10;NA;10;10;10
137684;8;6.75;1.49;8;4;7
137688;16;8.44;1.63;10;5;9
137742;10;9.5;0.53;10;9;9.5
137803;1;9;NA;9;9;9
137816;7;6.86;1.95;9;4;7
137968;1;10;NA;10;10;10
137986;4;6.5;2.38;8;3;7.5
138010;8;7.62;1.19;9;6;8
138018;3;3.67;4.62;9;1;1
138045;1;9;NA;9;9;9
138097;6;8.67;1.51;10;7;9
138124;1;8;NA;8;8;8
138132;1;9;NA;9;9;9
138138;3;8.33;1.53;10;7;8
138176;3;10;0;10;10;10
138189;6;8;1.41;10;6;8
138193;2;5;0;5;5;5
138198;11;6.82;1.4;9;5;7
138202;8;7.88;1.46;10;6;8
138220;2;10;0;10;10;10
138239;3;10;0;10;10;10
138301;1;8;NA;8;8;8
138307;1;8;NA;8;8;8
138330;3;7.67;0.58;8;7;8
138379;5;8.8;0.84;10;8;9
138380;2;6;1.41;7;5;6
138382;1;10;NA;10;10;10
138397;2;8.5;0.71;9;8;8.5
138425;1;10;NA;10;10;10
138437;2;7.5;0.71;8;7;7.5
138441;2;9;0;9;9;9
138467;1;9;NA;9;9;9
138515;3;9;1;10;8;9
138529;2;7;0;7;7;7
138543;31;8.03;1.78;10;4;8
138578;17;8.88;0.93;10;7;9
138602;6;9;1.26;10;7;9.5
138647;2;9;1.41;10;8;9
138674;3;6.33;1.15;7;5;7
138744;3;7.67;2.52;10;5;8
138777;10;8.3;0.82;9;7;8.5
138813;2;8.5;0.71;9;8;8.5
138826;3;9.33;0.58;10;9;9
138844;25;8.2;1.5;10;4;9
138849;1;9;NA;9;9;9
138855;1;6;NA;6;6;6
138883;1;10;NA;10;10;10
138886;1;5;NA;5;5;5
138892;3;8.33;2.89;10;5;10
138906;3;7;1;8;6;7
138910;2;9;1.41;10;8;9
138951;1;2;NA;2;2;2
138954;4;6.5;0.58;7;6;6.5
138955;1;7;NA;7;7;7
138985;2;7.5;3.54;10;5;7.5
138995;16;8.81;0.98;10;7;9
139070;5;8.6;1.34;10;7;8
139102;1;7;NA;7;7;7
139126;2;7.5;0.71;8;7;7.5
139141;1;5;NA;5;5;5
139182;1;8;NA;8;8;8
139206;2;6;1.41;7;5;6
139209;2;9.5;0.71;10;9;9.5
139221;1;10;NA;10;10;10
139243;6;7.17;1.17;8;5;7.5
139287;2;8.5;0.71;9;8;8.5
139359;16;7.81;1.17;10;5;8
139376;2;10;0;10;10;10
139387;12;9;0.95;10;7;9
139421;2;9;0;9;9;9
139462;2;7.5;3.54;10;5;7.5
139467;2;8.5;0.71;9;8;8.5
139480;1;7;NA;7;7;7
139524;3;9.33;0.58;10;9;9
139548;3;6.33;2.08;8;4;7
139574;3;8.67;1.15;10;8;8
139575;1;9;NA;9;9;9
139586;2;7;1.41;8;6;7
139598;2;4;1.41;5;3;4
139607;3;7.33;0.58;8;7;7
139642;2;9;1.41;10;8;9
139706;2;9;1.41;10;8;9
139742;12;7;1.35;8;4;7.5
139747;3;7.33;0.58;8;7;7
139826;1;8;NA;8;8;8
139827;7;7.57;1.13;9;6;7
139828;10;8;1.33;10;6;8
139835;3;8.33;1.15;9;7;9
139884;1;9;NA;9;9;9
139912;1;7;NA;7;7;7
139913;32;7.88;1.86;10;4;8
139934;1;8;NA;8;8;8
140000;28;7.96;1.79;10;4;8
140005;1;9;NA;9;9;9
140036;3;4.67;3.21;7;1;6
140069;2;7.5;0.71;8;7;7.5
140080;3;7;4.36;10;2;9
140087;1;9;NA;9;9;9
140133;1;7;NA;7;7;7
140167;2;3;2.83;5;1;3
140196;4;7.75;0.96;9;7;7.5
140223;13;7.62;1.76;10;4;8
140255;5;8.8;0.45;9;8;9
140294;2;7;1.41;8;6;7
140340;6;7.67;1.51;10;6;7
140357;1;9;NA;9;9;9
140358;79;5;0;5;5;5
140410;3;9.33;0.58;10;9;9
140423;1;3;NA;3;3;3
140451;3;9.33;1.15;10;8;10
140555;8;9;1.41;10;7;10
140662;16;7.5;3.22;10;1;10
140711;2;8.5;0.71;9;8;8.5
140758;2;10;0;10;10;10
140763;3;8;0;8;8;8
140822;1;8;NA;8;8;8
140879;10;7.8;0.79;9;6;8
140938;1;6;NA;6;6;6
140947;3;7.67;1.15;9;7;7
140974;1;8;NA;8;8;8
141010;10;8;1.25;10;7;7.5
141016;1;9;NA;9;9;9
141047;1;9;NA;9;9;9
141065;4;8;0.82;9;7;8
141070;4;6.25;2.5;10;5;5
141089;4;7.25;0.5;8;7;7
141109;2;6.5;2.12;8;5;6.5
141127;2;7.5;0.71;8;7;7.5
141157;2;10;0;10;10;10
141201;3;9;1.73;10;7;10
141203;4;10;0;10;10;10
141210;1;8;NA;8;8;8
141309;2;6.5;0.71;7;6;6.5
141310;1;5;NA;5;5;5
141328;2;8.5;0.71;9;8;8.5
141373;1;8;NA;8;8;8
141444;36;6.47;1.73;9;2;7
141491;10;5.8;2.04;10;3;5
141493;30;8.5;1.38;10;5;8
141511;10;6.8;2.25;9;1;7
141543;1;10;NA;10;10;10
141600;3;7.67;1.15;9;7;7
141601;2;8;0;8;8;8
141651;1;10;NA;10;10;10
141704;2;7.5;0.71;8;7;7.5
141710;25;7.84;1.31;10;6;8
141719;10;8.7;1.57;10;6;9.5
141805;1;4;NA;4;4;4
141819;1;8;NA;8;8;8
141871;3;4.67;0.58;5;4;5
141876;2;8.5;2.12;10;7;8.5
141888;4;9.75;0.5;10;9;10
141901;12;8.58;1.24;10;6;9
141902;10;9.2;1.14;10;7;10
141954;2;8.5;0.71;9;8;8.5
141958;6;7.17;0.75;8;6;7
142005;3;7;0;7;7;7
142017;3;5.67;1.15;7;5;5
142024;1;8;NA;8;8;8
142026;1;9;NA;9;9;9
142041;1;6;NA;6;6;6
142062;3;9.33;0.58;10;9;9
142090;2;6;1.41;7;5;6
142103;2;10;0;10;10;10
142110;1;6;NA;6;6;6
142121;27;8.52;1.37;10;6;9
142134;2;8.5;0.71;9;8;8.5
142143;4;7.25;2.22;10;5;7
142212;4;6.5;2.38;10;5;5.5
142253;2;7;1.41;8;6;7
142256;18;8.22;0.94;10;6;8
142300;1;7;NA;7;7;7
142398;5;7.4;1.14;9;6;7
142442;1;5;NA;5;5;5
142479;15;8.47;1.55;10;4;9
142524;36;8.22;1.35;10;4;8
142555;2;7;1.41;8;6;7
142565;4;7.75;0.5;8;7;8
142579;9;8;1.12;10;7;8
142584;8;8.38;0.92;10;7;8
142600;6;6.67;3.44;10;1;8
142623;10;8.8;1.03;10;8;8
142661;3;8.33;1.15;9;7;9
142671;3;10;0;10;10;10
142672;4;9.75;0.5;10;9;10
142680;7;6.14;1.57;7;3;7
142715;11;7.18;1.6;10;5;7
142745;10;6;1.33;8;3;6
142801;2;10;0;10;10;10
142817;1;10;NA;10;10;10
142823;2;9;0;9;9;9
142861;3;7.67;1.53;9;6;8
142904;1;6;NA;6;6;6
142974;1;10;NA;10;10;10
143009;3;5;0;5;5;5
143011;4;6.5;1;7;5;7
143103;1;8;NA;8;8;8
143134;7;9.43;1.51;10;6;10
143163;22;9.64;0.85;10;7;10
143175;16;8.31;1.14;10;6;8
143211;9;7.44;0.53;8;7;7
143253;8;9.38;0.92;10;8;10
143294;4;7.75;1.26;9;6;8
143302;4;9.5;0.58;10;9;9.5
143388;4;5.25;0.5;6;5;5
143400;3;6.33;3.06;9;3;7
143415;26;8.73;1.37;10;5;9
143427;2;7.5;0.71;8;7;7.5
143429;1;6;NA;6;6;6
143463;2;4.5;2.12;6;3;4.5
143497;6;7.83;0.75;9;7;8
143571;1;10;NA;10;10;10
143597;4;10;0;10;10;10
143609;1;3;NA;3;3;3
143683;1;9;NA;9;9;9
143695;1;8;NA;8;8;8
143715;5;5.6;1.34;7;4;5
143743;3;8.67;0.58;9;8;9
143792;6;7.83;1.17;9;6;8
143809;5;7.2;1.64;9;5;8
143837;10;9;0.94;10;8;9
143875;1;7;NA;7;7;7
143909;6;7.67;1.86;10;5;8
143939;4;7.5;1.91;9;5;8
143964;13;8.69;1.11;10;6;9
143965;3;6.33;0.58;7;6;6
143968;8;8.75;0.71;10;8;9
143976;2;7;1.41;8;6;7
144017;3;4.33;0.58;5;4;4
144038;16;9.56;0.81;10;7;10
144062;5;8.8;0.84;10;8;9
144107;1;10;NA;10;10;10
144114;1;10;NA;10;10;10
144120;1;8;NA;8;8;8
144133;2;7.5;0.71;8;7;7.5
144134;1;9;NA;9;9;9
144151;5;8.2;1.64;10;6;9
144194;3;9;1.73;10;7;10
144229;1;8;NA;8;8;8
144255;17;7.12;1.54;10;4;7
144256;2;9.5;0.71;10;9;9.5
144280;3;8.33;0.58;9;8;8
144314;4;7.5;0.58;8;7;7.5
144315;3;6.33;3.79;9;2;8
144316;2;7.5;3.54;10;5;7.5
144318;22;8.09;0.92;9;6;8
144395;2;7.5;0.71;8;7;7.5
144455;4;8.75;2.5;10;5;10
144466;1;10;NA;10;10;10
144478;13;7.08;1.85;10;3;7
144516;8;5;0.93;7;4;5
144531;26;8.35;0.69;9;7;8
144549;2;7;1.41;8;6;7
144555;12;9;1.35;10;7;10
144619;12;8;1.35;10;6;7.5
144632;2;9;1.41;10;8;9
144667;5;8.4;0.55;9;8;8
