"User.ID";"nb.Ratings";"mean";"sd";"max";"min";"med"
124732;3;7.67;2.52;10;5;8
124747;3;9;1.73;10;7;10
124769;3;8.33;0.58;9;8;8
124776;1;5;NA;5;5;5
124789;1;7;NA;7;7;7
124852;4;6.25;0.96;7;5;6.5
124874;26;8.73;1.54;10;5;9
124876;23;8.43;1.95;10;3;9
124888;2;6.5;0.71;7;6;6.5
124915;6;7.17;1.33;9;5;7
124942;6;7.17;1.94;10;5;7.5
124946;3;7.33;0.58;8;7;7
124983;11;7.73;1.1;9;6;8
124989;9;10;0;10;10;10
125027;2;6;1.41;7;5;6
125031;15;7.6;0.91;9;6;7
125039;8;8.5;1.69;10;5;8.5
125060;8;8.5;1.6;10;5;9
125063;4;7.75;2.06;10;5;8
125133;4;5.5;1;7;5;5
125156;1;7;NA;7;7;7
125171;5;7.4;0.55;8;7;7
125203;9;8.22;1.39;10;6;9
125216;4;8.75;1.26;10;7;9
125217;3;7.67;0.58;8;7;8
125256;2;8.5;0.71;9;8;8.5
125287;4;8.25;0.96;9;7;8.5
125303;3;8;2;10;6;8
125334;1;10;NA;10;10;10
125396;3;7;0;7;7;7
125411;7;8.14;1.95;10;5;8
125440;2;7;0;7;7;7
125514;5;8.2;0.84;9;7;8
125519;37;8.92;1.04;10;7;9
125538;5;7.2;1.48;9;5;7
125692;14;8.07;1.49;10;5;8.5
125701;2;8.5;0.71;9;8;8.5
125734;2;8.5;0.71;9;8;8.5
125736;6;9.5;0.84;10;8;10
125774;20;9.05;1;10;7;9
125779;4;6.5;1.29;8;5;6.5
125798;1;10;NA;10;10;10
125808;2;7.5;0.71;8;7;7.5
125826;1;7;NA;7;7;7
125878;4;8.75;1.26;10;7;9
125885;1;8;NA;8;8;8
125892;4;9;1.15;10;8;9
125917;1;6;NA;6;6;6
125918;1;8;NA;8;8;8
125928;8;6.75;2.05;9;4;8
126026;2;8;1.41;9;7;8
126053;5;9.4;1.34;10;7;10
126072;3;5;1;6;4;5
126149;5;8.4;1.52;10;7;8
126196;25;7.92;1;10;6;8
126232;3;9.33;0.58;10;9;9
126240;7;8.71;1.8;10;5;9
126296;17;7.82;0.88;9;6;8
126298;1;10;NA;10;10;10
126331;1;5;NA;5;5;5
126360;3;7;2;9;5;7
126388;16;8.81;1.17;10;6;9
126395;9;8.33;1.41;10;6;9
126404;1;8;NA;8;8;8
126487;2;6;0;6;6;6
126492;51;7.86;1.69;10;3;8
126531;1;10;NA;10;10;10
126585;2;8;1.41;9;7;8
126604;18;7.33;1.75;10;4;7
126653;2;7.5;3.54;10;5;7.5
126671;4;7;2.45;9;4;7.5
126693;18;7.56;2.5;10;1;8
126695;1;10;NA;10;10;10
126697;3;8.67;1.15;10;8;8
126726;5;7;2.92;9;2;8
126736;25;5.56;1.42;10;3;5
126783;2;9.5;0.71;10;9;9.5
126803;3;7;0;7;7;7
126810;2;8.5;0.71;9;8;8.5
126812;3;4.67;3.51;8;1;5
126814;10;6.6;2.37;10;2;7
126824;3;9.67;0.58;10;9;10
126827;3;8.33;0.58;9;8;8
126849;2;8.5;0.71;9;8;8.5
126860;4;7;2.16;10;5;6.5
126883;1;8;NA;8;8;8
126903;10;7.3;1.06;9;5;7
126907;1;9;NA;9;9;9
126985;3;8.33;0.58;9;8;8
127014;1;8;NA;8;8;8
127024;4;5.5;3.32;8;1;6.5
127049;11;7.73;1.68;10;5;8
127063;1;5;NA;5;5;5
127089;1;5;NA;5;5;5
127122;5;5;0;5;5;5
127129;8;7.25;1.49;9;5;7.5
127131;4;8.5;1;9;7;9
127147;3;8.67;0.58;9;8;9
127168;4;7.5;1.29;9;6;7.5
127171;2;7;2.83;9;5;7
127190;7;8.86;1.21;10;7;9
127200;10;7.5;1.51;9;4;8
127203;2;6;1.41;7;5;6
127233;17;7.12;1.58;9;4;8
127359;21;7.86;0.96;9;6;8
127384;2;7;0;7;7;7
127389;3;7.33;0.58;8;7;7
127404;2;6.5;2.12;8;5;6.5
127417;1;8;NA;8;8;8
127432;5;9.4;0.55;10;9;9
127438;1;9;NA;9;9;9
127453;1;8;NA;8;8;8
127481;4;6.5;1.29;8;5;6.5
127490;2;7;2.83;9;5;7
127505;1;8;NA;8;8;8
127519;1;8;NA;8;8;8
127564;2;8;0;8;8;8
127621;6;7.33;1.97;9;4;8
127648;3;8;0;8;8;8
127782;4;5;0.82;6;4;5
127813;3;8.33;2.08;10;6;9
127826;19;7.42;1.46;10;5;7
127827;3;7;1;8;6;7
127866;2;2.5;0.71;3;2;2.5
127893;3;6;1;7;5;6
127914;6;8.33;1.03;10;7;8
127930;2;7;1.41;8;6;7
127970;1;10;NA;10;10;10
128014;4;7.5;0.58;8;7;7.5
128033;1;9;NA;9;9;9
128040;1;10;NA;10;10;10
128045;6;8.5;0.84;9;7;9
128060;6;8.83;2.04;10;5;10
128085;22;7.82;1.92;10;3;8.5
128119;13;8.38;1.12;10;7;8
128122;6;9.83;0.41;10;9;10
128208;8;9;0.76;10;8;9
128214;2;8.5;0.71;9;8;8.5
128233;1;10;NA;10;10;10
128257;2;6.5;2.12;8;5;6.5
128276;4;7.5;1.73;9;5;8
128286;2;7.5;3.54;10;5;7.5
128325;8;8.5;0.93;10;7;8.5
128331;3;7.33;1.53;9;6;7
128332;5;3.6;2.41;6;1;5
128362;1;8;NA;8;8;8
128365;1;7;NA;7;7;7
128406;4;6.25;1.5;8;5;6
128434;4;9.25;1.5;10;7;10
128464;1;8;NA;8;8;8
128506;2;10;0;10;10;10
128543;1;6;NA;6;6;6
128588;2;10;0;10;10;10
128622;4;8.75;1.5;10;7;9
128653;2;7.5;2.12;9;6;7.5
128669;4;7;1.15;8;6;7
128696;14;8.29;0.99;10;6;8
128710;1;8;NA;8;8;8
128732;10;8.4;1.26;10;6;8.5
128782;1;7;NA;7;7;7
128821;1;8;NA;8;8;8
128835;24;8.5;1.06;10;5;9
128841;1;9;NA;9;9;9
128915;6;9.33;1.21;10;7;10
128942;2;8;2.83;10;6;8
128962;1;7;NA;7;7;7
128974;2;6.5;0.71;7;6;6.5
129008;9;7.89;1.36;10;5;8
129074;9;7.78;0.83;9;7;8
129084;16;8.44;1.09;10;6;8
129114;1;5;NA;5;5;5
129187;1;7;NA;7;7;7
129238;3;6.33;1.53;8;5;6
129338;12;8.25;1.36;10;5;8
129345;1;9;NA;9;9;9
129358;2;9.5;0.71;10;9;9.5
129368;5;8.4;1.14;10;7;8
129373;3;10;0;10;10;10
129389;2;6.5;0.71;7;6;6.5
129393;4;10;0;10;10;10
129399;2;9;1.41;10;8;9
129465;6;6.83;1.47;9;5;6.5
129474;5;8.8;1.3;10;7;9
129489;14;9.86;0.53;10;8;10
129494;1;7;NA;7;7;7
129503;4;8.25;1.26;10;7;8
129505;2;7.5;0.71;8;7;7.5
129531;1;10;NA;10;10;10
129563;2;10;0;10;10;10
129611;1;10;NA;10;10;10
129665;1;6;NA;6;6;6
129690;6;9.67;0.82;10;8;10
129716;26;9.19;1.06;10;6;9.5
129718;2;7;0;7;7;7
129725;3;8;1;9;7;8
129835;1;8;NA;8;8;8
129851;8;6.75;3.06;10;1;7.5
129883;7;7.29;1.6;9;5;8
129988;2;4.5;0.71;5;4;4.5
130063;3;4.33;3.06;7;1;5
130132;2;8.5;0.71;9;8;8.5
130157;4;5.5;1;7;5;5
130166;4;7.25;0.96;8;6;7.5
130168;1;6;NA;6;6;6
130215;2;8.5;2.12;10;7;8.5
130258;1;6;NA;6;6;6
130396;1;8;NA;8;8;8
130430;1;8;NA;8;8;8
130438;5;7.8;1.1;9;6;8
130474;12;9.17;1.19;10;6;9.5
130480;1;9;NA;9;9;9
130482;5;8;1.22;10;7;8
130485;2;5.5;0.71;6;5;5.5
130493;1;8;NA;8;8;8
130502;4;7.75;0.5;8;7;8
130543;5;8.2;1.3;10;7;8
130554;7;7.71;1.8;10;5;8
130570;7;7;1.53;9;4;7
130571;29;7.79;1.11;9;5;8
130581;6;9.5;0.55;10;9;9.5
130624;2;7.5;0.71;8;7;7.5
130636;2;9;1.41;10;8;9
130658;10;5;2.31;8;2;5
130705;11;8.18;1.17;10;6;8
130784;7;6.86;1.68;8;4;8
130792;3;7.67;0.58;8;7;8
130837;3;6.67;2.89;10;5;5
130847;6;9.17;1.6;10;6;10
130866;3;6;1;7;5;6
130882;1;7;NA;7;7;7
130915;3;8;1;9;7;8
130939;3;9;1.73;10;7;10
130950;10;7.7;2.16;10;3;8.5
130961;2;8.5;2.12;10;7;8.5
130978;5;10;0;10;10;10
131006;2;5;0;5;5;5
131021;4;7.25;2.22;10;5;7
131026;1;9;NA;9;9;9
131027;9;7.56;0.88;9;6;8
131032;1;7;NA;7;7;7
131046;12;8;1.13;10;6;8
131099;1;8;NA;8;8;8
131108;3;10;0;10;10;10
131126;6;9;1.1;10;8;9
131154;10;9.2;1.03;10;8;10
131182;6;10;0;10;10;10
131202;4;7.75;1.5;9;6;8
131238;4;9.75;0.5;10;9;10
131243;1;8;NA;8;8;8
131311;1;9;NA;9;9;9
131317;3;8.67;1.15;10;8;8
131363;2;9;0;9;9;9
131402;9;8.22;1.48;10;5;9
131437;5;7.8;2.05;10;6;7
131510;5;8;2.12;10;5;8
131548;2;8.5;0.71;9;8;8.5
131564;2;6;1.41;7;5;6
131594;3;6.33;2.31;9;5;5
131597;3;6.67;0.58;7;6;7
131617;2;6;1.41;7;5;6
131622;9;8.44;1.33;10;7;8
131655;4;6;2;9;5;5
131657;2;6.5;2.12;8;5;6.5
131675;1;7;NA;7;7;7
131686;7;6.14;2.97;10;1;6
131689;2;8;2.83;10;6;8
131837;3;9.67;0.58;10;9;10
131855;7;7.43;0.98;9;6;7
131974;4;8;2.45;10;5;8.5
132007;1;10;NA;10;10;10
132031;3;5;3.46;7;1;7
132083;7;8.43;1.81;10;5;8
132152;2;6;1.41;7;5;6
132171;4;7.75;2.06;10;6;7.5
132173;6;6.17;1.47;8;4;6.5
132188;3;8.67;1.15;10;8;8
132199;8;6.38;2.67;10;2;6.5
132203;4;6.75;1.5;8;5;7
132275;1;6;NA;6;6;6
132282;11;8.09;1.58;10;6;8
132290;5;8;2.12;10;5;8
132371;1;5;NA;5;5;5
132374;2;6;1.41;7;5;6
132375;21;8.86;1.96;10;5;10
132382;1;10;NA;10;10;10
132392;10;7.5;1.18;9;6;7
132425;1;9;NA;9;9;9
132492;1;1;NA;1;1;1
132522;1;10;NA;10;10;10
132531;1;5;NA;5;5;5
132572;6;7.67;1.51;9;5;8
132582;2;8.5;0.71;9;8;8.5
132616;1;10;NA;10;10;10
132624;1;5;NA;5;5;5
132663;3;8.67;0.58;9;8;9
132684;3;9.33;1.15;10;8;10
132687;2;8.5;0.71;9;8;8.5
132716;1;7;NA;7;7;7
132786;3;6.33;2.89;8;3;8
132836;5;9.6;0.55;10;9;10
132846;1;10;NA;10;10;10
132851;2;6.5;2.12;8;5;6.5
132901;4;7.5;1;8;6;8
132909;4;8.5;1;9;7;9
132930;16;8.06;1.06;10;6;8
132981;2;6;0;6;6;6
133034;1;7;NA;7;7;7
133037;1;9;NA;9;9;9
133041;6;9.33;1.03;10;8;10
133123;1;3;NA;3;3;3
133225;2;9.5;0.71;10;9;9.5
133246;2;7;1.41;8;6;7
133258;5;7.8;0.45;8;7;8
133272;2;5;0;5;5;5
133284;7;6.86;1.68;9;4;7
133296;14;8.64;1.95;10;4;10
133416;14;7.64;1.15;9;5;7.5
133418;3;8.33;1.53;10;7;8
133424;2;9;0;9;9;9
133557;5;7.6;2.19;9;4;9
133571;12;7.67;0.49;8;7;8
133654;1;8;NA;8;8;8
133682;3;4.33;0.58;5;4;4
133689;21;8.29;2;10;3;9
133706;14;7.71;0.91;10;6;8
133738;7;8.29;0.49;9;8;8
133744;2;6;0;6;6;6
133747;25;7.12;1.39;9;4;8
133786;2;8.5;0.71;9;8;8.5
133790;2;5;0;5;5;5
133905;4;8;1.41;10;7;7.5
133935;6;7;0.89;8;6;7
133957;3;9.33;0.58;10;9;9
133958;2;7.5;0.71;8;7;7.5
134005;10;8.2;1.32;10;6;8.5
134029;1;10;NA;10;10;10
134118;3;8.33;1.53;10;7;8
134120;2;9;1.41;10;8;9
134137;2;10;0;10;10;10
134225;2;6;1.41;7;5;6
134247;3;8.33;0.58;9;8;8
134264;4;8.75;1.5;10;7;9
134278;2;10;0;10;10;10
134294;2;8.5;2.12;10;7;8.5
134302;2;9;1.41;10;8;9
134311;13;9.77;0.44;10;9;10
134347;3;9.33;0.58;10;9;9
134403;6;9.33;0.82;10;8;9.5
134434;20;7.05;1;9;5;7
134467;1;8;NA;8;8;8
134478;1;9;NA;9;9;9
134483;5;7;1;8;6;7
134508;4;8.5;1;9;7;9
134529;3;8.33;1.53;10;7;8
134556;2;8;0;8;8;8
134621;1;8;NA;8;8;8
134630;1;8;NA;8;8;8
134641;1;9;NA;9;9;9
134684;4;7.5;1.29;9;6;7.5
134694;1;8;NA;8;8;8
134705;2;9.5;0.71;10;9;9.5
134732;2;6.5;2.12;8;5;6.5
134761;8;8.5;1.85;10;5;9
134776;1;8;NA;8;8;8
134784;3;8.33;0.58;9;8;8
134797;20;8.65;1.84;10;4;9
134835;1;8;NA;8;8;8
134837;3;8.33;2.08;10;6;9
134863;4;8;0.82;9;7;8
134884;2;9;1.41;10;8;9
134886;1;8;NA;8;8;8
134900;3;6.67;1.53;8;5;7
134948;2;7;2.83;9;5;7
134986;3;8.33;1.53;10;7;8
134999;2;9;0;9;9;9
135043;7;9.86;0.38;10;9;10
135045;27;8.41;1.19;10;4;9
135061;2;5;0;5;5;5
135064;1;8;NA;8;8;8
135141;2;7.5;0.71;8;7;7.5
135149;82;7.57;1.34;10;3;8
135170;3;6.67;3.21;9;3;8
135185;1;7;NA;7;7;7
135228;2;8;1.41;9;7;8
135265;14;7.71;1.49;10;4;8
135277;2;8;1.41;9;7;8
135280;1;7;NA;7;7;7
135317;1;7;NA;7;7;7
135329;1;7;NA;7;7;7
135351;18;7;1.71;10;3;7
135359;1;10;NA;10;10;10
135360;13;8.08;2.6;10;1;9
135367;2;8.5;2.12;10;7;8.5
135376;12;9.67;1.15;10;6;10
135383;1;6;NA;6;6;6
135395;3;8.67;1.15;10;8;8
135398;3;8.67;0.58;9;8;9
135411;8;6.88;1.64;8;3;7
135458;14;6.86;3.53;10;1;8.5
135460;1;5;NA;5;5;5
135469;1;8;NA;8;8;8
135609;6;7;1.67;9;5;7.5
135653;3;7.67;2.52;10;5;8
135665;1;6;NA;6;6;6
135673;9;7.33;1.32;8;5;8
135681;1;7;NA;7;7;7
135703;7;8.71;1.11;10;7;9
135736;4;8.25;1.5;9;6;9
135753;8;8.5;1.69;10;6;9
135768;1;10;NA;10;10;10
135776;2;1.5;0.71;2;1;1.5
135778;2;8.5;0.71;9;8;8.5
135785;1;7;NA;7;7;7
135799;5;8.2;2.39;10;4;9
135831;14;7.43;1.02;9;6;7
135833;1;10;NA;10;10;10
135869;1;9;NA;9;9;9
135873;4;7.25;0.5;8;7;7
135895;3;6.33;1.15;7;5;7
135957;1;10;NA;10;10;10
135959;1;10;NA;10;10;10
135965;2;10;0;10;10;10
135988;2;8;1.41;9;7;8
135996;5;7.4;1.14;9;6;7
136010;22;8.73;0.88;10;7;9
136014;4;8.5;1;10;8;8
136022;1;8;NA;8;8;8
136037;1;8;NA;8;8;8
136062;2;5;0;5;5;5
136071;7;9;1;10;7;9
136104;5;8;1;9;7;8
136135;3;7.67;2.08;10;6;7
136136;5;6;2.12;8;3;6
136137;2;7.5;2.12;9;6;7.5
136139;20;8.5;0.76;10;7;8
136193;8;8;1.51;10;5;8
136205;21;8.1;1.92;10;3;8
136234;3;7;2.65;10;5;6
136237;5;6;3.08;10;2;7
136240;5;6.6;2.41;10;4;6
136252;8;8.75;1.28;10;7;9
136255;6;6.67;0.52;7;6;7
136291;2;10;0;10;10;10
136313;3;9.67;0.58;10;9;10
136326;14;8.29;0.83;10;7;8
136348;34;7.56;1.19;10;5;8
136350;1;5;NA;5;5;5
136371;1;10;NA;10;10;10
136382;27;6.81;1.82;10;3;7
136396;5;9.4;0.89;10;8;10
136419;2;8.5;2.12;10;7;8.5
136439;2;6;1.41;7;5;6
136465;2;9;1.41;10;8;9
136491;22;8.86;1.17;10;5;9
136561;4;9.5;1;10;8;10
136616;1;7;NA;7;7;7
136638;2;10;0;10;10;10
136662;1;8;NA;8;8;8
136667;2;7.5;0.71;8;7;7.5
136695;1;7;NA;7;7;7
136735;2;8;0;8;8;8
136747;5;9.4;1.34;10;7;10
136791;3;9;1.73;10;7;10
136829;5;5.6;3.05;9;2;6
136916;6;7.17;1.17;9;6;7
136943;2;8;1.41;9;7;8
137077;3;5.67;1.15;7;5;5
137118;6;5.67;1.03;7;5;5
137134;2;7.5;0.71;8;7;7.5
137137;7;9.14;1.07;10;7;9
137143;2;4.5;0.71;5;4;4.5
137190;4;5.75;0.96;7;5;5.5
137211;7;8.14;0.9;10;7;8
137336;7;8.14;2.27;10;5;9
137384;1;9;NA;9;9;9
137434;3;9.67;0.58;10;9;10
137437;1;6;NA;6;6;6
137480;2;10;0;10;10;10
137497;2;8.5;0.71;9;8;8.5
137513;3;9;1;10;8;9
137524;2;7.5;2.12;9;6;7.5
137587;5;7.4;1.52;9;5;8
137588;9;7.78;1.86;10;5;8
137589;30;7.9;0.92;10;6;8
137620;5;5;3;10;2;4
137627;3;8.67;0.58;9;8;9
137663;1;10;NA;10;10;10
137684;8;6.75;1.49;8;4;7
137688;17;8.71;1.61;10;5;9
137742;7;8.86;1.35;10;7;9
137816;6;6.5;1.87;9;4;6.5
137968;3;9.33;1.15;10;8;10
137986;5;6.6;2.07;8;3;7
138010;7;7.43;1.27;9;6;7
138018;5;5.2;3.9;9;1;7
138045;2;8.5;0.71;9;8;8.5
138097;8;8.88;1.36;10;7;9.5
138124;1;8;NA;8;8;8
138132;1;9;NA;9;9;9
138138;1;7;NA;7;7;7
138176;4;9.5;1;10;8;10
138189;5;8.2;1.3;10;7;8
138193;1;5;NA;5;5;5
138198;16;7.06;1.29;9;5;7
138202;4;8;1.41;9;6;8.5
138220;1;10;NA;10;10;10
138239;2;10;0;10;10;10
138301;3;7.67;0.58;8;7;8
138307;1;8;NA;8;8;8
138330;3;8.33;1.53;10;7;8
138379;6;8.83;0.75;10;8;9
138380;2;6;1.41;7;5;6
138397;1;9;NA;9;9;9
138425;2;8.5;2.12;10;7;8.5
138437;3;6.33;2.08;8;4;7
138441;3;8.67;0.58;9;8;9
138467;1;9;NA;9;9;9
138515;4;8.5;1.91;10;6;9
138529;2;8;1.41;9;7;8
138543;39;8.03;1.69;10;4;8
138578;19;8.89;0.99;10;7;9
138602;7;9.14;1.21;10;7;10
138647;2;10;0;10;10;10
138674;2;7;0;7;7;7
138744;3;7.67;2.52;10;5;8
138777;9;7.89;1.36;9;5;8
138813;2;8.5;0.71;9;8;8.5
138826;3;9.33;0.58;10;9;9
138844;30;8.37;1.43;10;4;9
138855;2;6.5;0.71;7;6;6.5
138883;1;10;NA;10;10;10
138892;1;10;NA;10;10;10
138906;2;7.5;0.71;8;7;7.5
138910;1;7;NA;7;7;7
138951;1;2;NA;2;2;2
138954;4;6;1.41;7;4;6.5
138955;2;6;1.41;7;5;6
138985;2;7.5;3.54;10;5;7.5
138995;13;8.77;0.83;10;7;9
139070;4;8.25;1.26;10;7;8
139102;1;7;NA;7;7;7
139126;3;7.67;0.58;8;7;8
139206;2;6;1.41;7;5;6
139209;3;9.67;0.58;10;9;10
139221;1;10;NA;10;10;10
139243;4;6.75;1.26;8;5;7
139245;1;9;NA;9;9;9
139286;1;7;NA;7;7;7
139287;2;7;2.83;9;5;7
139300;1;5;NA;5;5;5
139359;14;7.71;1.27;10;5;8
139376;2;10;0;10;10;10
139387;14;9.07;0.92;10;7;9
139421;2;8.5;0.71;9;8;8.5
139462;2;7.5;3.54;10;5;7.5
139467;2;8.5;0.71;9;8;8.5
139480;1;7;NA;7;7;7
139524;2;9.5;0.71;10;9;9.5
139548;3;6.33;2.08;8;4;7
139574;1;10;NA;10;10;10
139575;1;9;NA;9;9;9
139586;2;8;1.41;9;7;8
139598;2;4;1.41;5;3;4
139607;3;7.33;0.58;8;7;7
139642;2;9;1.41;10;8;9
139706;2;10;0;10;10;10
139742;9;7.11;1.05;8;5;7
139747;1;7;NA;7;7;7
139826;2;8.5;0.71;9;8;8.5
139827;8;7.88;1.13;9;6;8
139828;11;7.64;1.5;10;5;8
139835;2;9;0;9;9;9
139912;1;7;NA;7;7;7
139913;33;7.85;1.95;10;4;8
139934;2;9;1.41;10;8;9
140000;34;8.06;1.7;10;4;8
140036;4;4.75;2.63;7;1;5.5
140069;3;7;1;8;6;7
140080;2;5.5;4.95;9;2;5.5
140087;2;9.5;0.71;10;9;9.5
140133;2;7;0;7;7;7
140167;1;1;NA;1;1;1
140196;3;7.67;1.15;9;7;7
140223;11;7.55;1.86;10;4;8
140255;5;8.8;0.45;9;8;9
140294;3;6.67;0.58;7;6;7
140340;8;7.12;0.64;8;6;7
140341;1;7;NA;7;7;7
140357;2;8.5;0.71;9;8;8.5
140358;71;5;0;5;5;5
140410;5;9;1.22;10;7;9
140423;1;3;NA;3;3;3
140451;2;10;0;10;10;10
140555;5;9.4;0.89;10;8;10
140662;15;7.2;3.19;10;1;8
140758;1;10;NA;10;10;10
140763;4;7.75;0.5;8;7;8
140822;1;8;NA;8;8;8
140879;8;7.38;1.06;9;6;7.5
140938;2;6;0;6;6;6
140947;2;7;0;7;7;7
140974;2;7;1.41;8;6;7
141010;7;7.86;1.21;10;7;7
141016;1;9;NA;9;9;9
141047;1;9;NA;9;9;9
141065;4;7;1.41;8;5;7.5
141070;6;7.5;2.74;10;5;7.5
141086;1;8;NA;8;8;8
141089;4;7.25;0.5;8;7;7
141109;2;6.5;2.12;8;5;6.5
141127;3;7;1;8;6;7
141157;2;10;0;10;10;10
141201;2;9.5;0.71;10;9;9.5
141203;3;10;0;10;10;10
141210;1;8;NA;8;8;8
141309;4;6.75;0.5;7;6;7
141310;1;10;NA;10;10;10
141328;1;9;NA;9;9;9
141373;1;8;NA;8;8;8
141444;40;6.33;1.73;9;2;5.5
141491;11;6.82;2.56;10;3;7
141493;25;8.52;1.05;10;6;8
141511;10;7.7;1.06;9;6;7.5
141543;1;8;NA;8;8;8
141600;1;9;NA;9;9;9
141601;2;8;0;8;8;8
141651;1;10;NA;10;10;10
141704;3;7.33;0.58;8;7;7
141710;22;8.18;1.37;10;6;8
141719;10;8.5;1.51;10;6;8.5
141805;1;4;NA;4;4;4
141819;1;8;NA;8;8;8
141871;3;4.67;0.58;5;4;5
141876;2;8.5;2.12;10;7;8.5
141888;3;9.67;0.58;10;9;10
141901;17;8.24;1.25;10;6;8
141902;11;8.82;1.66;10;5;10
141954;2;8.5;0.71;9;8;8.5
141958;5;7.6;1.14;9;6;8
142005;3;8;1.73;10;7;7
142024;1;8;NA;8;8;8
142062;8;9;1.41;10;6;9.5
142076;1;10;NA;10;10;10
142090;2;6.5;0.71;7;6;6.5
142103;2;10;0;10;10;10
142110;1;6;NA;6;6;6
142121;20;7.9;1.74;10;3;7.5
142134;3;8.67;0.58;9;8;9
142143;5;8.2;2.49;10;5;10
142212;6;6.83;2.48;10;5;5.5
142253;2;7;1.41;8;6;7
142256;20;8.2;0.77;10;7;8
142398;3;7;1;8;6;7
142442;1;5;NA;5;5;5
142479;13;8.31;1.6;10;4;9
142524;32;8.28;1.37;10;4;9
142565;5;7.6;1.82;10;5;8
142579;8;8.25;1.67;10;5;8.5
142584;11;8.18;1.17;10;7;8
142600;8;7.25;3.15;10;1;8
142623;9;8.89;1.05;10;8;8
142649;1;6;NA;6;6;6
142661;3;5.67;4.16;9;1;7
142671;4;10;0;10;10;10
142672;4;9.25;0.96;10;8;9.5
142680;7;6.14;1.57;7;3;7
142715;10;6.4;2.91;10;2;7
142745;9;6.44;1.01;8;5;6
142801;2;10;0;10;10;10
142823;2;9;0;9;9;9
142861;4;8;1.41;9;6;8.5
142904;2;5.5;0.71;6;5;5.5
142974;1;10;NA;10;10;10
143009;3;5;0;5;5;5
143011;4;6.5;1;7;5;7
143103;1;8;NA;8;8;8
143134;7;9.71;0.76;10;8;10
143163;21;9.52;0.87;10;7;10
143175;21;8.48;1.08;10;6;8
143211;12;7.67;0.65;9;7;8
143253;9;9.33;0.87;10;8;10
143294;4;8.75;0.96;10;8;8.5
143302;4;9;1.41;10;7;9.5
143388;4;5.25;0.5;6;5;5
143400;4;5.75;2.75;9;3;5.5
143415;20;7.95;2.26;10;3;9
143427;2;7.5;0.71;8;7;7.5
143429;1;6;NA;6;6;6
143463;2;4.5;2.12;6;3;4.5
143497;5;8.2;0.84;9;7;8
143571;1;10;NA;10;10;10
143597;3;10;0;10;10;10
143609;1;3;NA;3;3;3
143629;1;8;NA;8;8;8
143636;1;8;NA;8;8;8
143695;2;8;0;8;8;8
143715;7;5.86;0.9;7;5;6
143743;2;8.5;0.71;9;8;8.5
143792;9;7.11;1.36;9;5;7
143809;9;8;1.73;10;5;8
143837;5;9.2;1.1;10;8;10
143875;1;7;NA;7;7;7
143909;8;7.38;1.69;10;5;7.5
143939;5;7.8;1.79;9;5;9
143964;13;8.77;1.17;10;6;9
143965;3;6.33;0.58;7;6;6
143968;10;8.6;0.84;10;7;9
143976;1;8;NA;8;8;8
144017;3;6.33;3.21;10;4;5
144038;20;9.3;0.98;10;7;10
144062;4;8.75;0.96;10;8;8.5
144114;1;10;NA;10;10;10
144120;1;8;NA;8;8;8
144133;2;7.5;0.71;8;7;7.5
144134;1;9;NA;9;9;9
144151;1;7;NA;7;7;7
144194;5;8.6;1.95;10;6;10
144229;1;8;NA;8;8;8
144255;15;6.93;1.62;10;4;7
144256;2;9.5;0.71;10;9;9.5
144280;2;8.5;0.71;9;8;8.5
144314;4;7.5;0.58;8;7;7.5
144315;3;6.67;4.04;9;2;9
144316;2;7.5;3.54;10;5;7.5
144318;22;8.18;0.96;9;6;8
144395;2;7.5;0.71;8;7;7.5
144455;5;8.4;2.3;10;5;10
144466;1;9;NA;9;9;9
144478;16;7.06;1.69;10;3;7
144516;9;5.33;1;7;4;5
144531;24;8.42;0.72;9;7;9
144555;14;8.93;1.27;10;7;9.5
144619;11;7.82;1.25;10;6;7
144632;2;9;1.41;10;8;9
144642;1;4;NA;4;4;4
144667;6;8.17;0.75;9;7;8
144699;2;5;0;5;5;5
144707;6;9.17;1.33;10;7;10
144727;4;9.5;1;10;8;10
144799;3;7;1;8;6;7
144828;7;7.57;0.98;9;6;8
144830;1;9;NA;9;9;9
144899;3;6.33;1.53;8;5;6
144910;5;7;1.41;9;5;7
144925;4;8.75;0.96;10;8;8.5
144953;4;7;1.63;9;5;7
144967;1;7;NA;7;7;7
144997;3;8.33;0.58;9;8;8
145003;3;7;2.65;10;5;6
145109;2;10;0;10;10;10
145131;2;9;1.41;10;8;9
145145;1;6;NA;6;6;6
145161;3;7.33;0.58;8;7;7
145165;3;8;0;8;8;8
145198;1;6;NA;6;6;6
145218;3;8;1;9;7;8
145369;11;7.82;1.33;9;5;8
145412;1;9;NA;9;9;9
145449;17;8;1.9;10;4;8
145451;1;10;NA;10;10;10
145527;1;5;NA;5;5;5
145543;5;9;1;10;8;9
145546;2;6.5;2.12;8;5;6.5
145619;9;8.22;1.39;10;6;9
145641;18;7.78;1.59;10;5;8
145644;1;7;NA;7;7;7
145688;2;8.5;0.71;9;8;8.5
145706;1;7;NA;7;7;7
145737;9;7.33;2;10;4;7
145861;1;10;NA;10;10;10
145887;4;8.25;0.96;9;7;8.5
145959;2;7;0;7;7;7
145969;1;8;NA;8;8;8
146057;4;10;0;10;10;10
146078;6;9.5;0.84;10;8;10
146081;1;8;NA;8;8;8
146083;2;7;2.83;9;5;7
