"User.ID";"nb.Ratings";"mean";"sd";"max";"min";"med"
127171;2;7;2.83;9;5;7
127190;6;8.33;1.03;10;7;8
127200;13;7.62;1.39;9;4;8
127203;2;4.5;0.71;5;4;4.5
127233;17;7.29;1.72;10;4;8
127245;2;5;0;5;5;5
127250;1;8;NA;8;8;8
127359;25;7.8;1.12;9;6;8
127384;2;7;0;7;7;7
127389;3;7.33;0.58;8;7;7
127417;2;8;0;8;8;8
127431;1;9;NA;9;9;9
127432;5;9.4;0.89;10;8;10
127438;1;9;NA;9;9;9
127453;1;8;NA;8;8;8
127481;4;7;1.41;8;5;7.5
127505;2;8.5;0.71;9;8;8.5
127519;1;8;NA;8;8;8
127564;5;6.4;3.21;9;1;8
127621;6;8;1.1;9;6;8
127648;3;7.67;0.58;8;7;8
127782;5;5.2;0.84;6;4;5
127813;3;8.33;2.08;10;6;9
127826;23;7.43;1.31;10;5;7
127827;1;7;NA;7;7;7
127866;2;2.5;0.71;3;2;2.5
127893;6;6.33;1.03;8;5;6
127914;6;8.67;1.21;10;7;8.5
127930;2;7;1.41;8;6;7
128014;5;7.4;0.55;8;7;7
128033;5;6.8;1.79;9;5;7
128040;3;9;1.73;10;7;10
128045;7;8.29;0.76;9;7;8
128060;7;9.71;0.76;10;8;10
128077;1;10;NA;10;10;10
128085;29;7.66;1.82;10;3;8
128119;17;8.65;1.06;10;7;8
128122;7;9.57;0.79;10;8;10
128208;5;9;0.71;10;8;9
128214;2;8.5;0.71;9;8;8.5
128233;1;10;NA;10;10;10
128257;3;6.33;1.53;8;5;6
128276;6;7;1.67;9;5;7.5
128286;3;8;2.65;10;5;9
128325;7;8.86;0.69;10;8;9
128331;3;7.33;1.53;9;6;7
128332;5;5;2.55;8;1;5
128362;1;8;NA;8;8;8
128365;1;7;NA;7;7;7
128406;5;5.2;1.1;7;4;5
128434;4;9;2;10;6;10
128506;1;10;NA;10;10;10
128543;1;6;NA;6;6;6
128588;3;8.67;2.31;10;6;10
128622;4;8.75;1.5;10;7;9
128653;1;6;NA;6;6;6
128669;3;7.33;1.15;8;6;8
128696;17;8.71;0.77;10;8;9
128710;1;8;NA;8;8;8
128732;10;8.4;1.26;10;6;8.5
128782;1;7;NA;7;7;7
128790;1;8;NA;8;8;8
128821;1;8;NA;8;8;8
128835;32;8.72;0.73;10;6;9
128841;1;7;NA;7;7;7
128915;5;9.2;1.3;10;7;10
128942;2;8;2.83;10;6;8
128962;1;9;NA;9;9;9
128974;2;6.5;0.71;7;6;6.5
129008;8;7.62;1.19;9;5;8
129074;13;7.92;1.19;10;6;8
129084;14;8.57;0.94;10;7;8
129114;1;5;NA;5;5;5
129187;1;7;NA;7;7;7
129238;2;6.5;2.12;8;5;6.5
129289;1;9;NA;9;9;9
129338;9;8.33;0.87;10;7;8
129358;3;9.67;0.58;10;9;10
129368;5;8.2;1.1;10;7;8
129373;4;10;0;10;10;10
129389;3;6.67;0.58;7;6;7
129393;5;9.8;0.45;10;9;10
129399;4;7.75;2.06;10;5;8
129444;1;8;NA;8;8;8
129465;4;6.5;1.29;8;5;6.5
129474;4;9.25;0.96;10;8;9.5
129489;13;9.85;0.55;10;8;10
129494;1;7;NA;7;7;7
129503;5;8.2;1.1;10;7;8
129505;3;8;1;9;7;8
129531;1;10;NA;10;10;10
129563;2;10;0;10;10;10
129665;1;6;NA;6;6;6
129690;5;10;0;10;10;10
129716;21;9.38;0.8;10;8;10
129718;1;7;NA;7;7;7
129725;2;8;1.41;9;7;8
129835;1;8;NA;8;8;8
129851;9;6.89;2.89;10;1;8
129883;4;6.75;1.71;9;5;6.5
129988;2;4.5;0.71;5;4;4.5
130063;3;3.67;2.31;5;1;5
130132;3;8.33;0.58;9;8;8
130157;4;5.5;1;7;5;5
130166;5;7.4;0.89;8;6;8
130168;3;5.67;2.52;8;3;6
130215;3;8.67;1.53;10;7;9
130258;1;6;NA;6;6;6
130347;1;7;NA;7;7;7
130396;1;8;NA;8;8;8
130430;1;8;NA;8;8;8
130438;4;7.75;1.26;9;6;8
130474;14;9.14;1.17;10;6;9.5
130480;1;9;NA;9;9;9
130482;4;7.25;0.5;8;7;7
130485;2;5.5;0.71;6;5;5.5
130502;4;7.5;0.58;8;7;7.5
130543;5;8.2;1.3;10;7;8
130554;7;7.86;1.46;10;6;7
130570;6;7.5;0.84;9;7;7
130571;33;7.52;1.25;9;5;8
130581;5;9.4;0.55;10;9;9
130624;1;7;NA;7;7;7
130636;3;9.33;1.15;10;8;10
130658;10;4.7;2.06;8;2;4.5
130705;10;8.6;1.07;10;7;9
130710;1;10;NA;10;10;10
130784;6;6.67;1.75;8;4;7.5
130792;3;7.67;0.58;8;7;8
130837;5;7.2;2.28;10;5;7
130847;6;9.17;1.6;10;6;10
130866;3;6;1;7;5;6
130882;1;7;NA;7;7;7
130915;2;8.5;0.71;9;8;8.5
130923;1;7;NA;7;7;7
130939;3;9;1.73;10;7;10
130950;10;7.6;2.12;10;3;8
130961;4;8.5;1.73;10;7;8.5
130978;4;9.75;0.5;10;9;10
131006;1;5;NA;5;5;5
131021;3;8;2;10;6;8
131026;1;9;NA;9;9;9
131027;6;7.5;1.05;9;6;7.5
131032;1;7;NA;7;7;7
131039;1;8;NA;8;8;8
131046;10;8.3;1.06;10;6;8
131099;1;9;NA;9;9;9
131108;2;10;0;10;10;10
131126;9;8.56;0.88;10;8;8
131154;10;9.1;1.2;10;7;10
131182;5;10;0;10;10;10
131202;4;8.25;0.96;9;7;8.5
131238;4;9.75;0.5;10;9;10
131243;1;8;NA;8;8;8
131311;1;9;NA;9;9;9
131317;1;8;NA;8;8;8
131363;2;9;0;9;9;9
131402;9;8.56;1.51;10;5;9
131437;4;8.25;2.06;10;6;8.5
131476;1;7;NA;7;7;7
131510;5;8;2.12;10;5;8
131548;1;9;NA;9;9;9
131564;3;6.33;1.15;7;5;7
131594;5;7.8;2.59;10;5;9
131597;4;6.25;0.96;7;5;6.5
131617;2;6.5;2.12;8;5;6.5
131622;9;8.44;1.33;10;7;8
131655;5;5.8;1.79;9;5;5
131675;1;7;NA;7;7;7
131686;7;7.14;1.95;10;5;7
131689;1;6;NA;6;6;6
131837;2;9;1.41;10;8;9
131855;7;6.86;1.21;9;5;7
131883;2;6.5;2.12;8;5;6.5
131974;6;8.33;1.97;10;5;9
132031;1;1;NA;1;1;1
132083;9;9;1.73;10;5;10
132152;2;6;1.41;7;5;6
132171;4;8.5;1.91;10;6;9
132173;6;6.67;1.97;9;4;7
132188;2;9;1.41;10;8;9
132199;9;6.78;2.49;10;2;7
132203;3;6.33;1.53;8;5;6
132275;2;7;1.41;8;6;7
132282;7;7.86;1.77;10;6;7
132290;3;7.67;2.52;10;5;8
132371;1;5;NA;5;5;5
132374;2;6;1.41;7;5;6
132375;20;8.55;2.14;10;5;10
132382;2;8.5;2.12;10;7;8.5
132392;7;7.43;1.13;9;6;7
132425;1;9;NA;9;9;9
132492;1;1;NA;1;1;1
132522;1;10;NA;10;10;10
132531;1;5;NA;5;5;5
132572;4;7.75;1.89;9;5;8.5
132582;2;8.5;0.71;9;8;8.5
132624;2;5;0;5;5;5
132663;3;8.67;0.58;9;8;9
132684;4;9.25;0.96;10;8;9.5
132687;2;8.5;0.71;9;8;8.5
132716;2;7.5;0.71;8;7;7.5
132786;3;6.33;2.08;8;4;7
132836;4;9.75;0.5;10;9;10
132851;3;8.67;1.15;10;8;8
132901;3;7;1;8;6;7
132909;5;8.2;1.1;9;7;9
132930;17;7.94;1.09;9;6;8
132981;3;6.33;2.52;9;4;6
133034;1;7;NA;7;7;7
133041;4;9.5;1;10;8;10
133123;1;3;NA;3;3;3
133166;1;10;NA;10;10;10
133246;2;7;1.41;8;6;7
133258;5;7.6;0.55;8;7;8
133272;1;5;NA;5;5;5
133284;5;7.6;1.14;9;6;8
133296;13;8.38;1.89;10;4;9
133416;13;7.46;1.39;9;5;7
133418;4;8.25;1.26;10;7;8
133424;1;9;NA;9;9;9
133557;4;7.75;2.5;9;4;9
133569;1;7;NA;7;7;7
133571;12;7.5;0.67;8;6;8
133654;1;8;NA;8;8;8
133682;6;4.83;0.75;6;4;5
133689;18;8.11;2.25;10;3;8.5
133706;16;7.62;0.89;10;6;8
133738;5;8.2;0.45;9;8;8
133744;2;7;1.41;8;6;7
133747;30;6.8;1.45;9;3;7
133786;3;8.33;0.58;9;8;8
133790;3;4.67;0.58;5;4;5
133905;1;8;NA;8;8;8
133935;7;7;1.15;8;5;7
133957;3;9.33;1.15;10;8;10
133958;2;7.5;0.71;8;7;7.5
134005;9;8.11;1.36;10;6;8
134029;4;9.25;0.96;10;8;9.5
134031;1;6;NA;6;6;6
134118;1;10;NA;10;10;10
134120;4;8.25;1.26;10;7;8
134137;1;10;NA;10;10;10
134225;4;8;2.45;10;5;8.5
134247;2;8.5;0.71;9;8;8.5
134264;5;8.4;1.52;10;7;8
134278;1;10;NA;10;10;10
134294;2;8.5;2.12;10;7;8.5
134302;1;8;NA;8;8;8
134311;13;9.69;0.48;10;9;10
134347;2;9.5;0.71;10;9;9.5
134403;6;9.33;0.82;10;8;9.5
134434;18;6.94;1;9;5;7
134467;2;6;2.83;8;4;6
134478;1;9;NA;9;9;9
134483;7;7;0.82;8;6;7
134508;4;8.5;1;9;7;9
134529;3;8.33;1.53;10;7;8
134556;2;8;0;8;8;8
134596;1;8;NA;8;8;8
134621;1;8;NA;8;8;8
134630;1;9;NA;9;9;9
134641;1;9;NA;9;9;9
134684;5;8;0.71;9;7;8
134694;1;5;NA;5;5;5
134705;1;9;NA;9;9;9
134732;2;6.5;2.12;8;5;6.5
134761;7;7.29;1.8;10;5;8
134776;1;8;NA;8;8;8
134784;3;8.33;0.58;9;8;8
134797;21;8.71;1.55;10;4;9
134837;7;7.71;1.8;10;5;8
134863;5;7.8;0.84;9;7;8
134884;2;9;1.41;10;8;9
134886;1;8;NA;8;8;8
134900;4;6.75;2.06;9;5;6.5
134948;2;7;2.83;9;5;7
134986;3;8.33;1.53;10;7;8
134999;2;9;0;9;9;9
135043;5;9.8;0.45;10;9;10
135045;31;8.48;1.15;10;4;9
135061;2;5;0;5;5;5
135064;1;10;NA;10;10;10
135141;2;7.5;0.71;8;7;7.5
135149;85;7.6;1.24;10;3;8
135170;3;6.67;3.21;9;3;8
135185;1;7;NA;7;7;7
135228;2;7.5;0.71;8;7;7.5
135265;15;7.93;1.49;10;4;8
135277;2;8;1.41;9;7;8
135280;1;7;NA;7;7;7
135296;1;9;NA;9;9;9
135317;1;7;NA;7;7;7
135329;2;8.5;0.71;9;8;8.5
135351;16;6.94;1.88;10;3;7
135359;1;10;NA;10;10;10
135360;14;8.14;2.44;10;1;9
135367;2;9;1.41;10;8;9
135376;11;9.36;1.29;10;6;10
135395;1;8;NA;8;8;8
135398;5;8.4;0.89;9;7;9
135411;8;6.62;1.77;8;3;7
135458;13;6.38;3.4;10;1;7
135460;1;5;NA;5;5;5
135469;1;8;NA;8;8;8
135609;9;7;1.58;10;5;7
135653;4;8.25;2.36;10;5;9
135665;1;6;NA;6;6;6
135673;12;6.83;1.64;9;5;8
135681;2;9;1.41;10;8;9
135703;4;9.25;0.96;10;8;9.5
135736;5;8.4;1.34;9;6;9
135753;6;8.67;1.51;10;6;9
135768;2;8.5;2.12;10;7;8.5
135776;2;4;4.24;7;1;4
135778;2;8.5;0.71;9;8;8.5
135785;1;7;NA;7;7;7
135799;4;9;0.82;10;8;9
135831;13;7.46;1.05;9;6;7
135833;2;10;0;10;10;10
135873;5;7.4;0.55;8;7;7
135895;2;6;1.41;7;5;6
135911;1;9;NA;9;9;9
135957;2;7.5;3.54;10;5;7.5
135959;2;9;1.41;10;8;9
135965;3;9.67;0.58;10;9;10
135975;1;8;NA;8;8;8
135988;1;9;NA;9;9;9
135996;4;7.75;1.5;9;6;8
136010;24;8.5;1.38;10;4;9
136011;1;3;NA;3;3;3
136014;3;8.67;1.15;10;8;8
136022;2;7.5;0.71;8;7;7.5
136037;1;8;NA;8;8;8
136062;2;5;0;5;5;5
136071;8;8.88;1.25;10;7;9
136104;6;8;0.89;9;7;8
136135;2;6.5;0.71;7;6;6.5
136136;5;6;2.12;8;3;6
136137;1;9;NA;9;9;9
136139;17;8.06;1.75;10;2;8
136193;8;7.5;1.77;10;5;8
136205;19;8.21;2.04;10;3;9
136234;4;7;2.16;10;5;6.5
136237;4;5.75;3.5;10;2;5.5
136240;4;6.5;1.91;8;4;7
136252;10;8.7;1.06;10;7;8.5
136255;8;6.88;0.99;9;6;7
136291;2;10;0;10;10;10
136313;4;8.75;1.89;10;6;9.5
136326;14;8.14;0.86;10;7;8
136348;35;7.43;1.24;10;5;8
136350;1;5;NA;5;5;5
136382;28;6.61;1.77;10;3;7
136396;4;9.75;0.5;10;9;10
136419;3;6.67;3.51;10;3;7
136420;1;10;NA;10;10;10
136430;1;8;NA;8;8;8
136439;1;7;NA;7;7;7
136465;3;9;1;10;8;9
136491;21;8.9;0.94;10;7;9
136551;1;9;NA;9;9;9
136561;5;9.6;0.89;10;8;10
136638;2;10;0;10;10;10
136662;1;8;NA;8;8;8
136667;2;9;1.41;10;8;9
136676;1;7;NA;7;7;7
136695;2;6;1.41;7;5;6
136735;2;8;0;8;8;8
136747;6;9.5;1.22;10;7;10
136791;2;8.5;2.12;10;7;8.5
136829;4;6.5;2.65;9;3;7
136916;5;6.6;0.89;8;6;6
136943;5;8.6;1.14;10;7;9
137077;2;6;1.41;7;5;6
137118;8;5.75;1.04;7;5;5
137134;2;8;0;8;8;8
137137;8;9.25;1.04;10;7;9.5
137143;4;5;2.16;8;3;4.5
137190;4;5.75;0.96;7;5;5.5
137211;8;7.88;0.99;10;7;8
137336;8;7.62;2;10;5;7.5
137384;1;9;NA;9;9;9
137397;3;9.33;0.58;10;9;9
137434;3;9.67;0.58;10;9;10
137437;2;7;0;7;7;7
137480;2;9;1.41;10;8;9
137497;1;9;NA;9;9;9
137513;3;9.33;1.15;10;8;10
137524;1;6;NA;6;6;6
137587;6;7;1.67;9;5;7.5
137588;10;8.3;1.95;10;5;8.5
137589;28;7.93;0.94;10;6;8
137601;1;6;NA;6;6;6
137620;3;5.33;4.16;10;2;4
137627;5;8.6;0.55;9;8;9
137663;1;10;NA;10;10;10
137684;5;6;1.41;7;4;7
137688;17;8.88;1.27;10;6;9
137742;11;9;1.1;10;7;9
137803;1;9;NA;9;9;9
137816;7;7.14;2.12;9;4;8
137968;3;9.33;1.15;10;8;10
137986;3;6;2.65;8;3;7
138010;8;7.38;1.06;9;6;7.5
138018;4;6.25;3.59;9;1;7.5
138045;1;8;NA;8;8;8
138097;8;9.12;1.36;10;7;10
138124;1;8;NA;8;8;8
138132;1;9;NA;9;9;9
138138;2;9;1.41;10;8;9
138176;4;9.5;1;10;8;10
138189;5;7.2;0.84;8;6;7
138193;1;5;NA;5;5;5
138198;12;7.25;1.29;9;5;7
138202;7;7.71;1.5;10;6;8
138220;2;10;0;10;10;10
138239;3;10;0;10;10;10
138301;3;7.67;0.58;8;7;8
138307;1;8;NA;8;8;8
138330;3;8.67;1.15;10;8;8
138379;7;8.86;0.69;10;8;9
138380;2;6;1.41;7;5;6
138382;1;10;NA;10;10;10
138397;2;8.5;0.71;9;8;8.5
138425;2;8.5;2.12;10;7;8.5
138437;2;5.5;2.12;7;4;5.5
138441;2;8.5;0.71;9;8;8.5
138467;1;9;NA;9;9;9
138515;3;8.33;2.08;10;6;9
138529;3;7.67;1.15;9;7;7
138543;31;8.13;1.54;10;4;8
138578;18;8.78;1.06;10;7;9
138602;5;8.8;1.3;10;7;9
138647;3;9.33;1.15;10;8;10
138674;1;5;NA;5;5;5
138744;3;7.67;2.52;10;5;8
138777;9;7.78;1.3;9;5;8
138813;2;8.5;0.71;9;8;8.5
138826;2;9;0;9;9;9
138844;24;8.21;1.38;10;4;8.5
138849;1;9;NA;9;9;9
138855;1;7;NA;7;7;7
138883;1;10;NA;10;10;10
138886;1;5;NA;5;5;5
138892;2;7.5;3.54;10;5;7.5
138906;3;7;1;8;6;7
138910;3;8.33;1.53;10;7;8
138954;3;5.67;1.53;7;4;6
138955;2;6;1.41;7;5;6
138985;2;7.5;3.54;10;5;7.5
138995;12;8.92;0.9;10;7;9
139070;4;8.75;1.5;10;7;9
139102;1;7;NA;7;7;7
139126;3;7.67;0.58;8;7;8
139141;1;5;NA;5;5;5
139182;1;8;NA;8;8;8
139209;2;10;0;10;10;10
139221;1;10;NA;10;10;10
139243;8;7.12;0.99;8;5;7
139245;1;9;NA;9;9;9
139286;1;7;NA;7;7;7
139287;3;7.33;2.08;9;5;8
139300;1;5;NA;5;5;5
139359;16;7.75;1.18;10;5;8
139376;1;10;NA;10;10;10
139387;12;9;0.95;10;7;9
139421;3;8.67;0.58;9;8;9
139462;2;7.5;3.54;10;5;7.5
139524;3;9.33;0.58;10;9;9
139548;3;6.33;2.08;8;4;7
139574;3;8.67;1.15;10;8;8
139575;1;9;NA;9;9;9
139586;4;7.5;1.29;9;6;7.5
139598;1;5;NA;5;5;5
139607;1;7;NA;7;7;7
139642;1;10;NA;10;10;10
139706;2;9;1.41;10;8;9
139742;11;7.09;1.45;8;4;8
139747;2;7.5;0.71;8;7;7.5
139826;2;8.5;0.71;9;8;8.5
139827;9;8.11;0.93;9;7;8
139828;9;7.67;1.66;10;5;8
139835;3;8.33;1.15;9;7;9
139884;1;9;NA;9;9;9
139912;1;7;NA;7;7;7
139913;33;7.76;2.06;10;4;8
139934;2;9;1.41;10;8;9
140000;31;7.71;1.53;10;5;8
140005;1;9;NA;9;9;9
140036;3;6;1;7;5;6
140069;2;6.5;0.71;7;6;6.5
140080;3;7;4.36;10;2;9
140087;1;10;NA;10;10;10
140133;2;7;0;7;7;7
140167;2;3;2.83;5;1;3
140196;4;7.75;0.96;9;7;7.5
140223;14;8;1.47;10;5;8
140255;3;8.67;0.58;9;8;9
140294;4;7;0.82;8;6;7
140340;9;7.78;1.09;10;7;7
140341;1;7;NA;7;7;7
140357;2;8.5;0.71;9;8;8.5
140358;68;5;0;5;5;5
140410;5;9;1.22;10;7;9
140423;1;3;NA;3;3;3
140451;3;9.33;1.15;10;8;10
140555;7;9;1.41;10;7;10
140662;14;8.43;2.53;10;3;10
140711;2;8.5;0.71;9;8;8.5
140758;2;10;0;10;10;10
140763;5;7.8;0.45;8;7;8
140822;1;8;NA;8;8;8
140879;13;7.69;0.95;9;6;8
140938;2;6;0;6;6;6
140947;3;7.67;1.15;9;7;7
140974;3;7.33;1.15;8;6;8
141010;11;7.91;1.22;10;7;7
141016;1;9;NA;9;9;9
141065;4;7.5;1.73;9;5;8
141070;5;8;2.74;10;5;10
141086;1;8;NA;8;8;8
141089;5;7.4;0.55;8;7;7
141109;2;6.5;2.12;8;5;6.5
141127;2;7;1.41;8;6;7
141157;2;10;0;10;10;10
141201;4;9;1.41;10;7;9.5
141203;4;10;0;10;10;10
141210;2;8;0;8;8;8
141309;3;6.67;0.58;7;6;7
141310;2;7.5;3.54;10;5;7.5
141328;2;8.5;0.71;9;8;8.5
141373;1;8;NA;8;8;8
141444;36;6.47;1.61;9;4;6
141491;9;6.78;2.28;10;4;6
141493;33;8.39;1.34;10;5;8
141511;9;7.33;2.5;9;1;8
141543;2;9;1.41;10;8;9
141600;3;7.67;1.15;9;7;7
141601;1;8;NA;8;8;8
141704;3;7.33;0.58;8;7;7
141710;23;8.26;1.39;10;6;8
141719;5;8.6;1.34;10;7;8
141805;1;4;NA;4;4;4
141819;1;8;NA;8;8;8
141871;2;5;0;5;5;5
141876;3;8;1.73;10;7;7
141888;2;9.5;0.71;10;9;9.5
141901;14;8.57;1.22;10;6;8.5
141902;9;9;1.8;10;5;10
141954;2;8;0;8;8;8
141958;4;7.75;0.96;9;7;7.5
142005;3;8;1.73;10;7;7
142017;3;5.67;1.15;7;5;5
142026;1;9;NA;9;9;9
142041;1;6;NA;6;6;6
142062;7;9;1.53;10;6;10
142076;1;10;NA;10;10;10
142090;3;6;1;7;5;6
142103;3;10;0;10;10;10
142110;1;6;NA;6;6;6
142121;28;8.21;1.71;10;3;8.5
142134;1;9;NA;9;9;9
142143;6;8.17;2.23;10;5;9
142212;5;6.2;2.17;10;5;5
142253;1;6;NA;6;6;6
142256;22;8.18;1.01;10;6;8
142300;1;7;NA;7;7;7
142398;4;7.5;1.29;9;6;7.5
142442;1;5;NA;5;5;5
142479;13;8.77;1.64;10;4;9
142524;31;8.26;1.41;10;4;9
142555;2;7;1.41;8;6;7
142565;5;7.6;1.82;10;5;8
142579;12;7.75;1.29;10;5;8
142584;11;8.09;1.04;10;7;8
142600;5;6.2;3.63;10;1;8
142623;8;8.75;1.04;10;8;8
142649;1;6;NA;6;6;6
142661;3;6.33;4.62;9;1;9
142671;5;10;0;10;10;10
142672;3;9.33;1.15;10;8;10
142680;8;6.25;1.49;7;3;7
142715;11;6.36;2.5;10;2;7
142745;10;6.4;1.43;8;3;6.5
142817;1;10;NA;10;10;10
142823;2;9;0;9;9;9
142861;3;8;1.73;9;6;9
142904;2;5.5;0.71;6;5;5.5
142974;1;10;NA;10;10;10
143009;5;5;0;5;5;5
143011;3;6.33;1.15;7;5;7
143134;7;9.14;1.57;10;6;10
143163;19;9.68;0.58;10;8;10
143175;21;8.57;1.12;10;6;9
143211;8;7.75;0.71;9;7;8
143253;9;9.33;0.87;10;8;10
143294;3;8.33;2.08;10;6;9
143302;4;9;1.41;10;7;9.5
143388;3;5.67;0.58;6;5;6
143400;4;5.75;2.75;9;3;5.5
143415;25;8.36;2.06;10;3;9
143463;2;4.5;2.12;6;3;4.5
143497;7;7.86;0.69;9;7;8
143571;1;10;NA;10;10;10
143597;3;10;0;10;10;10
143629;1;8;NA;8;8;8
143636;1;8;NA;8;8;8
143683;1;9;NA;9;9;9
143695;2;8;0;8;8;8
143715;7;5.71;1.11;7;4;6
143743;3;8.67;0.58;9;8;9
143792;10;7;1.33;9;5;7
143809;6;8.83;1.17;10;7;9
143837;10;9.2;0.92;10;8;9.5
143909;4;7;2.16;10;5;6.5
143939;5;7.8;1.79;9;5;9
143964;11;8.91;0.83;10;8;9
143965;2;6;0;6;6;6
143968;10;8.6;0.84;10;7;9
143976;2;7;1.41;8;6;7
144017;4;5.75;2.87;10;4;4.5
144038;18;9.17;0.99;10;7;9
144062;7;8.86;0.9;10;8;9
144107;1;10;NA;10;10;10
144114;2;10;0;10;10;10
144120;1;8;NA;8;8;8
144133;2;7;0;7;7;7
144151;4;8.5;1.73;10;6;9
144194;4;9;2;10;6;10
144229;1;8;NA;8;8;8
144255;14;6.71;1.49;8;4;7
144280;3;8.33;0.58;9;8;8
144314;1;7;NA;7;7;7
144315;3;8.67;0.58;9;8;9
144316;2;7.5;3.54;10;5;7.5
144318;23;8.26;0.96;9;6;9
144395;2;7.5;0.71;8;7;7.5
144455;4;9.25;1.5;10;7;10
144466;2;9.5;0.71;10;9;9.5
144478;14;7.36;1.69;10;3;7
144516;7;5.43;1.13;7;4;5
144531;25;8.44;0.71;9;7;9
144549;2;7;1.41;8;6;7
144555;12;9.33;0.98;10;7;10
144619;9;8.11;1.45;10;6;8
144632;2;9;1.41;10;8;9
144642;1;4;NA;4;4;4
144667;5;8.2;0.84;9;7;8
144699;1;5;NA;5;5;5
144707;6;9.17;1.33;10;7;10
144727;4;9.5;1;10;8;10
144799;1;8;NA;8;8;8
144828;7;7.14;1.07;9;6;7
144830;1;9;NA;9;9;9
144899;5;6.6;1.34;8;5;6
144910;5;7;1.41;9;5;7
144925;3;9;1;10;8;9
144953;3;6.33;1.15;7;5;7
144967;3;6.67;0.58;7;6;7
144978;1;9;NA;9;9;9
144997;2;8.5;0.71;9;8;8.5
145003;3;7;2.65;10;5;6
145109;4;9.25;0.5;10;9;9
145131;2;9.5;0.71;10;9;9.5
145145;1;6;NA;6;6;6
145161;3;7.33;0.58;8;7;7
145165;3;8;0;8;8;8
145198;1;6;NA;6;6;6
145218;2;8.5;0.71;9;8;8.5
145369;14;7.79;1.58;10;5;8
145412;3;8.67;0.58;9;8;9
145449;15;8.13;1.96;10;4;8
145451;1;10;NA;10;10;10
145527;1;5;NA;5;5;5
145543;5;8.6;0.89;10;8;8
145546;1;8;NA;8;8;8
145612;1;7;NA;7;7;7
145619;6;8.33;1.37;10;6;8.5
145641;19;7.84;1.42;10;5;8
145687;1;6;NA;6;6;6
145688;2;9.5;0.71;10;9;9.5
145706;3;6.33;1.15;7;5;7
145737;9;7.22;2.11;10;4;7
145861;2;9.5;0.71;10;9;9.5
145887;4;8.25;0.96;9;7;8.5
145959;3;6.33;1.15;7;5;7
145969;1;8;NA;8;8;8
146057;4;10;0;10;10;10
146078;4;9.25;0.96;10;8;9.5
146081;1;8;NA;8;8;8
146083;3;7.33;2.08;9;5;8
146106;3;8.67;1.15;10;8;8
146113;15;7.87;0.99;9;6;8
146117;1;8;NA;8;8;8
146175;6;8.67;1.37;10;7;9
146197;4;7.75;2.06;10;6;7.5
146207;6;6.33;1.75;8;3;7
146230;13;8.77;1.54;10;6;9
146266;4;8.25;0.5;9;8;8
146321;1;5;NA;5;5;5
146345;1;5;NA;5;5;5
146348;16;9.25;1.13;10;7;10
146386;9;8.44;1.33;10;6;9
146421;5;7.2;1.3;9;6;7
146428;1;8;NA;8;8;8
146530;5;7.6;2.88;10;3;8
146564;3;8.33;0.58;9;8;8
146573;3;9;1;10;8;9
146582;2;9.5;0.71;10;9;9.5
146585;2;7;2.83;9;5;7
146699;1;10;NA;10;10;10
146734;1;7;NA;7;7;7
146778;4;7.75;0.96;9;7;7.5
146781;2;8.5;2.12;10;7;8.5
146803;15;7.8;1.21;10;5;8
146804;1;7;NA;7;7;7
146855;3;9;1.73;10;7;10
146874;3;8;0;8;8;8
146932;9;8.89;1.27;10;7;9
146991;3;6.67;0.58;7;6;7
147045;2;9;1.41;10;8;9
147101;1;10;NA;10;10;10
147141;13;7.23;1.83;10;5;7
147156;3;7.67;1.53;9;6;8
147166;2;9;1.41;10;8;9
147224;12;8.33;1.5;10;5;8.5
147249;2;5.5;3.54;8;3;5.5
147307;6;7.17;1.72;9;4;7.5
147385;1;8;NA;8;8;8
147404;2;8;1.41;9;7;8
147420;6;8;2.76;10;4;9.5
147451;14;8;1.36;10;6;8
147475;2;6;1.41;7;5;6
147528;5;8.2;1.64;10;6;9
147676;4;8.25;0.96;9;7;8.5
147678;4;8.75;0.96;10;8;8.5
147680;2;9;1.41;10;8;9
147686;7;8.57;0.79;9;7;9
147687;1;10;NA;10;10;10
147688;1;8;NA;8;8;8
147744;1;6;NA;6;6;6
147752;3;8.67;2.31;10;6;10
147764;2;7.5;3.54;10;5;7.5
147800;1;9;NA;9;9;9
147803;2;8.5;0.71;9;8;8.5
147839;12;6.5;1.45;8;3;7
147847;35;7.43;2.1;10;5;8
147851;1;7;NA;7;7;7
147900;3;8.67;1.15;10;8;8
147947;4;6.5;0.58;7;6;6.5
147965;6;7.67;2.34;10;4;8
147978;1;6;NA;6;6;6
148028;3;6.67;2.89;10;5;5
148030;6;9.5;0.84;10;8;10
148121;6;6.83;1.72;9;5;7
148124;6;7.67;0.82;9;7;7.5
148133;2;8;0;8;8;8
148142;1;10;NA;10;10;10
148154;1;9;NA;9;9;9
148157;2;9.5;0.71;10;9;9.5
148191;4;6.75;1.26;8;5;7
148192;1;8;NA;8;8;8
148199;7;7.29;1.38;9;5;7
148220;1;8;NA;8;8;8
148239;2;6;2.83;8;4;6
148258;12;6.42;1.44;10;5;6.5
148263;7;8.71;1.38;10;7;9
148314;10;7.6;1.07;9;6;8
148344;4;8.75;0.96;10;8;8.5
148378;2;8;0;8;8;8
148586;4;8;0;8;8;8
148590;9;8;1.12;9;6;8
148620;1;5;NA;5;5;5
148632;3;8;1;9;7;8
